source_platform,listing_id,title,make,model,year,mileage_km,engine_cc,fuel_type,transmission,body_type,price_jpy,price_usd,cf_price_usd,destination_port,currency,location,listing_url,image_url,is_cleaned,scraped_at
BE FORWARD,CD198190,2022 PEUGEOT 208,Peugeot,208,2022.0,50.0,200.0,Petrol,Automatic,Sedan,3843284.0,25750.0,27611.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/208/cd198190/id/15151208/,https://image-cdn.beforward.jp/medium/202607/15151208/CD198190_204aa948.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE130884,2022 PEUGEOT 308,Peugeot,308,2022.0,19500.0,500.0,Diesel,Automatic,Sedan,3938806.0,26390.0,28431.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce130884/id/16012311/,https://image-cdn.beforward.jp/medium/202607/16012311/CE130884_204aa95c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE131322,2019 PEUGEOT 508 GT,Peugeot,508 Gt,2019.0,23803.0,600.0,Petrol,Automatic,Sedan,1985075.0,13300.0,15344.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/508/ce131322/id/16012754/,https://image-cdn.beforward.jp/medium/202607/16012754/CE131322_204ae68c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE131634,2019 PEUGEOT 5008 2000GTBLUEHDI,Peugeot,5008 2000Gtbluehdi,2019.0,51503.0,0.0,Diesel,Automatic,Van,1695522.0,11360.0,13611.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/5008/ce131634/id/16013070/,https://image-cdn.beforward.jp/medium/202607/16013070/CE131634_204b0a6e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE131692,2020 PEUGEOT 5008 GTHDI,Peugeot,5008 Gthdi,2020.0,90572.0,0.0,Diesel,Automatic,Van,944776.0,6330.0,8675.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/5008/ce131692/id/16013128/,https://image-cdn.beforward.jp/medium/202607/16013128/CE131692_204b14ec.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE130754,2019 PEUGEOT 208,Peugeot,208,2019.0,64498.0,200.0,Petrol,Automatic,Sedan,701493.0,4700.0,6455.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/208/ce130754/id/16012178/,https://image-cdn.beforward.jp/medium/202607/16012178/CE130754_204a73fa.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE130761,2019 PEUGEOT 508,Peugeot,508,2019.0,17250.0,0.0,Diesel,Automatic,Sedan,1714925.0,11490.0,13592.0,Mombasa,USD,Kobe,https://www.beforward.jp/peugeot/508/ce130761/id/16012185/,https://image-cdn.beforward.jp/medium/202607/16012185/CE130761_204a75d8.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CA834711,2022 PEUGEOT 3008,Peugeot,3008,2022.0,24281.0,0.0,Diesel,Automatic,Sedan,2744776.0,18390.0,20532.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/3008/ca834711/id/12923729/,https://image-cdn.beforward.jp/medium/202607/12923729/CA834711_204a443d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE128970,2019 PEUGEOT 3008 GTHDI,Peugeot,3008 Gthdi,2019.0,47700.0,997.0,Diesel,Automatic,Sedan,1734328.0,11620.0,13770.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/3008/ce128970/id/16010445/,https://image-cdn.beforward.jp/medium/202607/16010445/CE128970_20374430.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE129436,2021 PEUGEOT 5008 GTHDI,Peugeot,5008 Gthdi,2021.0,49970.0,997.0,Diesel,Automatic,Van,2167164.0,14520.0,16752.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/5008/ce129436/id/16010912/,https://image-cdn.beforward.jp/medium/202607/16010912/CE129436_20378a16.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE129741,2021 PEUGEOT 208,Peugeot,208,2021.0,72220.0,199.0,Petrol,Automatic,Sedan,914925.0,6130.0,7893.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/208/ce129741/id/16011217/,https://image-cdn.beforward.jp/medium/202607/16011217/CE129741_203c587f.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE128451,2025 PEUGEOT 408 408 1.2 EAT8 GT VISION,Peugeot,408 408 1.2 Eat8 Gt Vision,2025.0,5.0,199.0,Petrol,Automatic,Sedan,2380597.0,15950.0,17639.0,Mombasa,USD,Singapore,https://www.beforward.jp/peugeot/408/ce128451/id/16009921/,https://image-cdn.beforward.jp/medium/202607/16009921/CE128451_20434db1.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE125411,2019 PEUGEOT 308,Peugeot,308,2019.0,27470.0,500.0,Diesel,Automatic,Sedan,877612.0,5880.0,7878.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce125411/id/16006831/,https://image-cdn.beforward.jp/medium/202607/16006831/CE125411_2046c4af.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE125330,2024 PEUGEOT 408 GT,Peugeot,408 Gt,2024.0,9664.0,190.0,Petrol,Automatic,Sedan,3644776.0,24420.0,26644.0,Mombasa,USD,Kobe,https://www.beforward.jp/peugeot/408/ce125330/id/16006747/,https://image-cdn.beforward.jp/medium/202607/16006747/CE125330_2046ab61.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD749875,2020 PEUGEOT 308,Peugeot,308,2020.0,23756.0,500.0,Diesel,Automatic,Sedan,1137313.0,7620.0,9685.0,Mombasa,USD,Kobe,https://www.beforward.jp/peugeot/308/cd749875/id/15706956/,https://image-cdn.beforward.jp/medium/202606/15706956/CD749875_1fb40d35.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE124499,2019 PEUGEOT 508,Peugeot,508,2019.0,91408.0,0.0,Petrol,Automatic,Sedan,905970.0,6070.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/508/ce124499/id/16005915/,https://image-cdn.beforward.jp/medium/202607/16005915/CE124499_20461f36.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE124466,2019 PEUGEOT 5008,Peugeot,5008,2019.0,59036.0,0.0,Petrol,Automatic,Sedan,1686567.0,11300.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/5008/ce124466/id/16005882/,https://image-cdn.beforward.jp/medium/202607/16005882/CE124466_20461a81.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE124556,2020 PEUGEOT 5008,Peugeot,5008,2020.0,46444.0,0.0,Petrol,Automatic,Sedan,1810448.0,12130.0,,,USD,Kyushu,https://www.beforward.jp/peugeot/5008/ce124556/id/16005972/,https://image-cdn.beforward.jp/medium/202607/16005972/CE124556_204627ec.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE125045,2023 PEUGEOT 5008,Peugeot,5008,2023.0,21408.0,0.0,Petrol,Automatic,Sedan,3004478.0,20130.0,,,USD,Niigata,https://www.beforward.jp/peugeot/5008/ce125045/id/16006461/,https://image-cdn.beforward.jp/medium/202607/16006461/CE125045_204674e8.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,BX548737,2024 PEUGEOT 3008,Peugeot,3008,2024.0,1000.0,600.0,Petrol,Automatic,Sedan,6443284.0,43170.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/3008/bx548737/id/10772906/,https://image-cdn.beforward.jp/medium/202607/10772906/BX548737_2043d60a.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE121237,2025 PEUGEOT 3008,Peugeot,3008,2025.0,100.0,600.0,Petrol,Automatic,Sedan,6722388.0,45040.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/3008/ce121237/id/16002619/,https://image-cdn.beforward.jp/medium/202607/16002619/CE121237_2043d65a.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CB659876,2025 PEUGEOT 308,Peugeot,308,2025.0,2500.0,200.0,Petrol,Automatic,Sedan,4795522.0,32130.0,34181.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/cb659876/id/13722640/,https://image-cdn.beforward.jp/medium/202607/13722640/CB659876_2043d61e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE121235,2025 PEUGEOT 208,Peugeot,208,2025.0,4000.0,200.0,Petrol,Automatic,Sedan,4228358.0,28330.0,30186.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/208/ce121235/id/16002617/,https://image-cdn.beforward.jp/medium/202607/16002617/CE121235_2043d632.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE121236,2025 PEUGEOT 308,Peugeot,308,2025.0,3000.0,600.0,Petrol,Automatic,Sedan,4998507.0,33490.0,35541.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce121236/id/16002618/,https://image-cdn.beforward.jp/medium/202607/16002618/CE121236_2043d646.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE121238,2026 PEUGEOT 3008,Peugeot,3008,2026.0,100.0,200.0,Petrol,Automatic,Sedan,6058209.0,40590.0,42910.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/3008/ce121238/id/16002620/,https://image-cdn.beforward.jp/medium/202607/16002620/CE121238_2043d66e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD758428,2023 PEUGEOT 308 GTHDI,Peugeot,308 Gthdi,2023.0,25527.0,500.0,Diesel,Automatic,Sedan,2850746.0,19100.0,21157.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/308/cd758428/id/15716132/,https://image-cdn.beforward.jp/medium/202607/15716132/CD758428_2043c4df.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD483466,2025 PEUGEOT 408 GT,Peugeot,408 Gt,2025.0,40.0,200.0,Petrol,Automatic,Sedan,3534328.0,23680.0,25775.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/408/cd483466/id/15438281/,https://image-cdn.beforward.jp/medium/202607/15438281/CD483466_2043b93f.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE121700,2020 PEUGEOT 208 GT,Peugeot,208 Gt,2020.0,22075.0,,Electric,Automatic,Sedan,1676119.0,11230.0,,,USD,Nagoya,https://www.beforward.jp/peugeot/208/ce121700/id/16003085/,https://image-cdn.beforward.jp/medium/202607/16003085/CE121700_20443e73.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE121963,2021 PEUGEOT 208,Peugeot,208,2021.0,36928.0,200.0,Petrol,Automatic,Sedan,1395522.0,9350.0,11114.0,Mombasa,USD,Osaka,https://www.beforward.jp/peugeot/208/ce121963/id/16003350/,https://image-cdn.beforward.jp/medium/202607/16003350/CE121963_20445b5f.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD067006,2025 PEUGEOT 208,Peugeot,208,2025.0,130.0,200.0,Petrol,Automatic,Sedan,3438806.0,23040.0,24799.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/208/cd067006/id/15019148/,https://image-cdn.beforward.jp/medium/202607/15019148/CD067006_204371ac.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE120826,2025 PEUGEOT 208,Peugeot,208,2025.0,2000.0,200.0,Petrol,Automatic,Sedan,3380597.0,22650.0,24409.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/208/ce120826/id/16002179/,https://image-cdn.beforward.jp/medium/202607/16002179/CE120826_204370f9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD428193,2023 PEUGEOT 308 SWGTHDI,Peugeot,308 Swgthdi,2023.0,28430.0,498.0,Diesel,Automatic,Sedan,2167164.0,14520.0,16584.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/308/cd428193/id/15383332/,https://image-cdn.beforward.jp/medium/202606/15383332/CD428193_1f1d1503.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE115685,2020 PEUGEOT 308,Peugeot,308,2020.0,22012.0,200.0,Petrol,Automatic,Sedan,1385075.0,9280.0,11278.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce115685/id/15996286/,https://image-cdn.beforward.jp/medium/202607/15996286/CE115685_20402af6.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD767118,2018 PEUGEOT 308 SWHDI,Peugeot,308 Swhdi,2018.0,52100.0,560.0,Diesel,Automatic,Sedan,819403.0,5490.0,7488.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/308/cd767118/id/15724971/,https://image-cdn.beforward.jp/medium/202606/15724971/CD767118_1fb7a304.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE116056,2019 PEUGEOT 308,Peugeot,308,2019.0,66000.0,500.0,Diesel,Automatic,Sedan,1120896.0,7510.0,9566.0,Mombasa,USD,Kobe,https://www.beforward.jp/peugeot/308/ce116056/id/15996657/,https://image-cdn.beforward.jp/medium/202607/15996657/CE116056_204052a2.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE112732,2025 PEUGEOT 3008,Peugeot,3008,2025.0,1000.0,200.0,Petrol,Automatic,Sedan,5094030.0,34130.0,36450.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/3008/ce112732/id/15993314/,https://image-cdn.beforward.jp/medium/202607/15993314/CE112732_203e68b1.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE112295,2018 PEUGEOT 5008,Peugeot,5008,2018.0,67260.0,600.0,Petrol,Automatic,Sedan,1732836.0,11610.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/5008/ce112295/id/15992876/,https://image-cdn.beforward.jp/medium/202607/15992876/CE112295_203e1cfb.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD652904,2022 PEUGEOT 3008,Peugeot,3008,2022.0,34342.0,0.0,Petrol,Automatic,Sedan,2580597.0,17290.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/3008/cd652904/id/15609114/,https://image-cdn.beforward.jp/medium/202606/15609114/CD652904_1f86b11a.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD652849,2021 PEUGEOT 3008,Peugeot,3008,2021.0,44000.0,0.0,Petrol,Automatic,Sedan,1713433.0,11480.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/3008/cd652849/id/15609058/,https://image-cdn.beforward.jp/medium/202606/15609058/CD652849_1f86acc5.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD593485,2025 PEUGEOT 408,Peugeot,408,2025.0,1000.0,200.0,Petrol,Automatic,Sedan,3350746.0,22450.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/408/cd593485/id/15550021/,https://image-cdn.beforward.jp/medium/202607/15550021/CD593485_203bc267.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD346997,2019 PEUGEOT 5008,Peugeot,5008,2019.0,43503.0,0.0,Petrol,Automatic,Sedan,1713433.0,11480.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/5008/cd346997/id/15300270/,https://image-cdn.beforward.jp/medium/202605/15300270/CD346997_1f052bc5.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD245644,2022 PEUGEOT 2008,Peugeot,2008,2022.0,16205.0,200.0,Petrol,Automatic,Sedan,2098507.0,14060.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/2008/cd245644/id/15199183/,https://image-cdn.beforward.jp/medium/202607/15199183/CD245644_203bafcd.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE112733,2025 PEUGEOT 308,Peugeot,308,2025.0,100.0,600.0,Petrol,Automatic,Sedan,4998507.0,33490.0,35541.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce112733/id/15993315/,https://image-cdn.beforward.jp/medium/202607/15993315/CE112733_203e68c5.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE112460,2024 PEUGEOT 308,Peugeot,308,2024.0,24000.0,500.0,Diesel,Automatic,Sedan,2600000.0,17420.0,19364.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/308/ce112460/id/15993042/,https://image-cdn.beforward.jp/medium/202607/15993042/CE112460_203e337e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE112263,2019 PEUGEOT 508,Peugeot,508,2019.0,43578.0,600.0,Petrol,Automatic,Sedan,1734328.0,11620.0,13722.0,Mombasa,USD,Kobe,https://www.beforward.jp/peugeot/508/ce112263/id/15992844/,https://image-cdn.beforward.jp/medium/202607/15992844/CE112263_203e1a13.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE109671,2022 PEUGEOT 508 GTHDI,Peugeot,508 Gthdi,2022.0,25000.0,0.0,Diesel,Automatic,Sedan,2177612.0,14590.0,16886.0,Mombasa,USD,Toyama,https://www.beforward.jp/peugeot/508/ce109671/id/15990244/,https://image-cdn.beforward.jp/medium/202607/15990244/CE109671_203ca5c9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE109701,2021 PEUGEOT 508 GT,Peugeot,508 Gt,2021.0,26000.0,600.0,Petrol,Automatic,Sedan,2292537.0,15360.0,17656.0,Mombasa,USD,Toyama,https://www.beforward.jp/peugeot/508/ce109701/id/15990274/,https://image-cdn.beforward.jp/medium/202607/15990274/CE109701_203ca7c6.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD597439,2019 PEUGEOT 308 GTHDI,Peugeot,308 Gthdi,2019.0,30500.0,498.0,Diesel,Automatic,Sedan,694030.0,4650.0,6547.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/cd597439/id/15554095/,https://image-cdn.beforward.jp/medium/202606/15554095/CD597439_1f6bc654.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD245641,2020 PEUGEOT 208,Peugeot,208,2020.0,18944.0,200.0,Petrol,Automatic,Sedan,1328358.0,8900.0,10700.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/208/cd245641/id/15199180/,https://image-cdn.beforward.jp/medium/202605/15199180/CD245641_1ecad4c6.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD071595,2024 PEUGEOT 2008,Peugeot,2008,2024.0,28200.0,500.0,Diesel,Automatic,Sedan,2580597.0,17290.0,19235.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/2008/cd071595/id/15023779/,https://image-cdn.beforward.jp/medium/202604/15023779/CD071595_1e76fd6d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CC754030,2021 PEUGEOT 3008,Peugeot,3008,2021.0,21000.0,0.0,Diesel,Automatic,Sedan,2291045.0,15350.0,17456.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/3008/cc754030/id/14775956/,https://image-cdn.beforward.jp/medium/202604/14775956/CC754030_1e089bf9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CC744732,2023 PEUGEOT 408,Peugeot,408,2023.0,600.0,600.0,Petrol,Automatic,Sedan,3253731.0,21800.0,23869.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/408/cc744732/id/14765222/,https://image-cdn.beforward.jp/medium/202604/14765222/CC744732_1e025431.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD331536,2020 PEUGEOT 3008,Peugeot,3008,2020.0,76390.0,0.0,Diesel,Automatic,Sedan,1695522.0,11360.0,13563.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/3008/cd331536/id/15285499/,https://image-cdn.beforward.jp/medium/202605/15285499/CD331536_1ef02141.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CB008993,2025 PEUGEOT 308,Peugeot,308,2025.0,1000.0,600.0,Petrol,Automatic,Sedan,2868657.0,19220.0,21210.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/cb008993/id/13066012/,https://image-cdn.beforward.jp/medium/202606/13066012/CB008993_1f1c0526.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE107429,2021 PEUGEOT 5008,Peugeot,5008,2021.0,42307.0,0.0,Diesel,Automatic,Van,2119403.0,14200.0,16422.0,Mombasa,USD,Kyushu,https://www.beforward.jp/peugeot/5008/ce107429/id/15987996/,https://image-cdn.beforward.jp/medium/202607/15987996/CE107429_203adc43.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE107431,2023 PEUGEOT 2008,Peugeot,2008,2023.0,50831.0,500.0,Diesel,Automatic,Sedan,2292537.0,15360.0,17277.0,Mombasa,USD,Kyushu,https://www.beforward.jp/peugeot/2008/ce107431/id/15987998/,https://image-cdn.beforward.jp/medium/202607/15987998/CE107431_203adc70.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE107842,2023 PEUGEOT 3008,Peugeot,3008,2023.0,35513.0,0.0,Diesel,Automatic,Sedan,2697015.0,18070.0,20176.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/3008/ce107842/id/15988409/,https://image-cdn.beforward.jp/medium/202607/15988409/CE107842_203b1d97.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE104377,2019 PEUGEOT 308,Peugeot,308,2019.0,49000.0,0.0,Diesel,Automatic,Sedan,1444776.0,9680.0,11678.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce104377/id/15985009/,https://image-cdn.beforward.jp/medium/202607/15985009/CE104377_20398f68.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD769516,2023 PEUGEOT 208 GT,Peugeot,208 Gt,2023.0,2669.0,,Electric,Automatic,Sedan,1782090.0,11940.0,,,USD,Nagoya,https://www.beforward.jp/peugeot/208/cd769516/id/15727164/,https://image-cdn.beforward.jp/medium/202606/15727164/CD769516_1fbe17cb.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE105148,2024 PEUGEOT 308 GTHDI,Peugeot,308 Gthdi,2024.0,42756.0,500.0,Diesel,Automatic,Sedan,2928358.0,19620.0,21677.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/308/ce105148/id/15985706/,https://image-cdn.beforward.jp/medium/202607/15985706/CE105148_2039ea78.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE099055,2021 PEUGEOT 2008,Peugeot,2008,2021.0,44055.0,0.0,Petrol,Automatic,Sedan,1001493.0,6710.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/2008/ce099055/id/15979863/,https://image-cdn.beforward.jp/medium/202607/15979863/CE099055_20363fd9.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE099167,2021 PEUGEOT 2008,Peugeot,2008,2021.0,41931.0,200.0,Petrol,Automatic,Sedan,1932836.0,12950.0,,,USD,Kobe,https://www.beforward.jp/peugeot/2008/ce099167/id/15979975/,https://image-cdn.beforward.jp/medium/202607/15979975/CE099167_2036505f.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD808376,2021 PEUGEOT 2008,Peugeot,2008,2021.0,42898.0,200.0,Petrol,Automatic,Sedan,1395522.0,9350.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/2008/cd808376/id/15765851/,https://image-cdn.beforward.jp/medium/202607/15765851/CD808376_1fd0413b.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE090124,2022 PEUGEOT 5008 GT,Peugeot,5008 Gt,2022.0,47930.0,598.0,Petrol,Automatic,Sedan,2600000.0,17420.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/5008/ce090124/id/15970703/,https://image-cdn.beforward.jp/medium/202607/15970703/CE090124_20329e50.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE105183,2019 PEUGEOT 508 GTHDI,Peugeot,508 Gthdi,2019.0,57873.0,0.0,Diesel,Automatic,Sedan,1849254.0,12390.0,14424.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/508/ce105183/id/15985741/,https://image-cdn.beforward.jp/medium/202607/15985741/CE105183_2039edb9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE104248,2020 PEUGEOT 208,Peugeot,208,2020.0,40661.0,200.0,Petrol,Automatic,Sedan,1059701.0,7100.0,8864.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/208/ce104248/id/15984880/,https://image-cdn.beforward.jp/medium/202607/15984880/CE104248_204a60d0.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE103110,2022 PEUGEOT 508,Peugeot,508,2022.0,24877.0,0.0,Diesel,Automatic,Sedan,2100000.0,14070.0,16379.0,Mombasa,USD,Toyama,https://www.beforward.jp/peugeot/508/ce103110/id/15983979/,https://image-cdn.beforward.jp/medium/202607/15983979/CE103110_2039108e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE102845,2021 PEUGEOT 508,Peugeot,508,2021.0,23400.0,600.0,Petrol,Automatic,Sedan,2147761.0,14390.0,16437.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/508/ce102845/id/15983691/,https://image-cdn.beforward.jp/medium/202607/15983691/CE102845_2038e517.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CC558186,2021 PEUGEOT 208,Peugeot,208,2021.0,23181.0,200.0,Petrol,Automatic,Sedan,1291045.0,8650.0,10450.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/208/cc558186/id/14577752/,https://image-cdn.beforward.jp/medium/202603/14577752/CC558186_1daa19c5.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE099231,2020 PEUGEOT 208,Peugeot,208,2020.0,56777.0,700.0,Electric,Automatic,Sedan,1079104.0,7230.0,,,USD,Yokohama,https://www.beforward.jp/peugeot/208/ce099231/id/15980040/,https://image-cdn.beforward.jp/medium/202607/15980040/CE099231_203659fb.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE099815,2018 PEUGEOT 3008 GTHDI,Peugeot,3008 Gthdi,2018.0,78824.0,990.0,Diesel,Automatic,Sedan,1252239.0,8390.0,10540.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/3008/ce099815/id/15980625/,https://image-cdn.beforward.jp/medium/202607/15980625/CE099815_2036bd23.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE095729,2020 PEUGEOT 308,Peugeot,308,2020.0,22011.0,200.0,Petrol,Automatic,Sedan,1282090.0,8590.0,10597.0,Mombasa,USD,Yokohama,https://www.beforward.jp/peugeot/308/ce095729/id/15976501/,https://image-cdn.beforward.jp/medium/202607/15976501/CE095729_2034f02b.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE096263,2023 PEUGEOT 308 GTHDI,Peugeot,308 Gthdi,2023.0,17088.0,500.0,Diesel,Automatic,Sedan,2917910.0,19550.0,21607.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/308/ce096263/id/15977041/,https://image-cdn.beforward.jp/medium/202607/15977041/CE096263_2035340c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE096265,2020 PEUGEOT 208 GT,Peugeot,208 Gt,2020.0,12589.0,200.0,Petrol,Automatic,Sedan,1810448.0,12130.0,13920.0,Mombasa,USD,Nagoya,https://www.beforward.jp/peugeot/208/ce096265/id/15977043/,https://image-cdn.beforward.jp/medium/202607/15977043/CE096265_20353440.jpg?w=200,1,2026-07-22 12:48:11.230783
